,Date,Time,PH,TEMP,DO,TURBIDITY,tempC,label
47580,28-12-2022,07:20:00,5.0898,30.65348,7.3112,34.7096,32,1
47583,28-12-2022,08:20:00,5.5888,30.29928,6.422,43.1852,30,1
47586,28-12-2022,09:20:00,5.8882,30.21832,8.398,28.6556,32,1
47589,28-12-2022,10:20:00,4.99,29.87424,6.422,29.7655,38,1
47592,28-12-2022,11:20:00,5.5888,29.58076,7.5088,30.1691,40,1
47595,28-12-2022,12:20:00,5.3892,29.10512,6.5208,18.2629,39,1
47598,28-12-2022,13:20:00,5.8882,28.7914,8.2992,19.0701,36,1
47601,28-12-2022,14:20:00,5.7884,27.95144,6.6196,30.7745,33,1
47604,28-12-2022,15:20:00,5.0898,27.6782,7.5088,26.234,31,1
47607,28-12-2022,16:20:00,5.489,27.60736,8.0028,38.8465,29,1
47610,28-12-2022,17:20:00,5.2894,27.36448,6.6196,35.2141,31,1
47613,28-12-2022,18:20:00,5.7884,27.64784,6.916,24.5187,36,1
47616,28-12-2022,19:20:00,5.2894,28.92296,6.5208,33.1961,39,1
47619,28-12-2022,20:20:00,5.2894,29.53016,7.904,40.0573,38,1
47622,28-12-2022,21:20:00,4.99,29.81352,7.904,39.7546,35,1
47625,28-12-2022,22:20:00,5.2894,30.0564,6.8172,20.8863,32,1
47628,28-12-2022,23:20:00,5.1896,30.19808,6.7184,40.1582,30,1
47631,29-12-2022,00:20:00,5.2894,30.52192,8.1016,25.0232,28,1
47634,29-12-2022,01:20:00,5.3892,30.92672,7.3112,18.162,32,1
47637,29-12-2022,02:20:00,5.6886,31.86788,6.422,32.9943,37,1
47640,29-12-2022,03:20:00,5.1896,31.68572,7.6076,40.6627,40,1
47643,29-12-2022,04:20:00,5.1896,31.625,6.8172,20.0791,39,1
47646,29-12-2022,05:20:00,5.489,31.29104,6.916,40.4609,36,1
47649,29-12-2022,06:20:00,5.8882,30.80528,6.8172,41.7726,33,1
47652,29-12-2022,07:20:00,5.8882,30.74456,6.422,40.7636,31,1
47655,29-12-2022,08:20:00,5.988,30.27904,7.5088,42.0753,29,1
47658,29-12-2022,09:20:00,5.2894,29.91472,7.2124,20.18,32,1
47661,29-12-2022,10:20:00,5.988,29.45932,7.8052,25.4268,38,1
47664,29-12-2022,11:20:00,5.2894,29.20632,8.0028,30.6736,40,1
47667,29-12-2022,12:20:00,5.0898,28.88248,6.7184,33.1961,39,1
47670,29-12-2022,13:20:00,4.99,28.4372,6.916,42.2771,36,1
47673,29-12-2022,14:20:00,5.988,28.14372,7.1136,19.5746,33,1
47676,29-12-2022,15:20:00,5.6886,27.76928,7.41,21.7944,31,1
47679,29-12-2022,16:20:00,5.988,27.61748,7.1136,34.4069,29,1
47682,29-12-2022,17:20:00,5.3892,27.46568,8.2004,38.0393,32,1
47685,29-12-2022,18:20:00,5.0898,27.75916,8.2992,33.297,37,1
47688,29-12-2022,19:20:00,5.0898,28.62948,7.8052,26.7385,40,1
47691,29-12-2022,20:20:00,4.99,29.28728,8.398,19.3728,40,1
47694,29-12-2022,21:20:00,5.1896,29.53016,7.41,28.4538,36,1
47697,29-12-2022,22:20:00,5.1896,29.96532,7.41,35.4159,33,1
47700,29-12-2022,23:20:00,5.7884,30.613,7.8052,22.7025,31,1
47703,30-12-2022,00:20:00,5.988,31.23032,8.0028,19.3728,30,1
47706,30-12-2022,01:20:00,5.1896,31.9792,7.2124,40.4609,32,1
47709,30-12-2022,02:20:00,5.7884,32.35364,8.0028,30.6736,38,1
47712,30-12-2022,03:20:00,5.0898,32.10064,8.2992,24.8214,41,1
47715,30-12-2022,04:20:00,4.99,31.96908,7.5088,29.9673,40,1
47718,30-12-2022,05:20:00,5.489,31.71608,8.1016,24.6196,37,1
47721,30-12-2022,06:20:00,5.2894,31.41248,7.2124,34.7096,35,1
47724,30-12-2022,07:20:00,5.8882,31.30116,6.916,20.9872,33,1
47727,30-12-2022,08:20:00,5.7884,30.84576,7.3112,41.0663,30,1
47730,30-12-2022,09:20:00,5.6886,30.32964,6.7184,19.3728,33,1
47733,30-12-2022,10:20:00,5.0898,29.36824,6.8172,30.8754,38,1
47736,30-12-2022,11:20:00,5.3892,29.26704,7.8052,35.2141,40,1
47739,30-12-2022,12:20:00,5.489,28.77116,7.904,32.7925,40,1
47742,30-12-2022,13:20:00,5.3892,28.56876,7.1136,34.1042,37,1
47745,30-12-2022,14:20:00,5.988,28.39672,7.8052,34.306,34,1
47748,30-12-2022,15:20:00,5.0898,28.11336,7.7064,32.1871,32,1
47751,30-12-2022,16:20:00,5.8882,27.95144,8.0028,24.1151,31,1
47754,30-12-2022,17:20:00,5.0898,27.43532,6.6196,17.8593,33,1
47757,30-12-2022,18:20:00,5.7884,28.3866,6.7184,32.6916,39,1
47760,30-12-2022,19:20:00,5.7884,29.02416,6.422,19.2719,40,1
47763,30-12-2022,20:20:00,5.489,29.32776,7.6076,38.8465,40,1
47766,30-12-2022,21:20:00,5.988,29.63136,8.398,28.5547,37,1
47769,30-12-2022,22:20:00,5.2894,29.854,7.6076,27.3439,34,1
47772,30-12-2022,23:20:00,5.3892,30.44096,8.1016,17.6575,33,1
47775,31-12-2022,00:20:00,5.6886,31.26068,7.2124,29.9673,32,1
47778,31-12-2022,01:20:00,5.8882,31.90836,7.904,33.4988,34,1
47781,31-12-2022,02:20:00,5.0898,32.06016,7.0148,20.18,40,1
47784,31-12-2022,03:20:00,5.7884,31.9286,6.6196,38.7456,43,1
47787,31-12-2022,04:20:00,4.99,31.75656,6.5208,30.3709,41,1
47790,31-12-2022,05:20:00,5.7884,31.49344,8.398,26.234,37,1
47793,31-12-2022,06:20:00,5.7884,31.25056,6.916,23.4088,33,1
47796,31-12-2022,07:20:00,5.3892,30.73444,7.8052,30.27,31,1
47799,31-12-2022,08:20:00,5.3892,30.45108,6.916,19.5746,29,1
47802,31-12-2022,09:20:00,5.3892,30.29928,7.5088,20.0791,31,1
47805,31-12-2022,10:20:00,5.2894,29.57064,6.8172,28.3529,35,1
47808,31-12-2022,11:20:00,5.6886,29.348,6.6196,38.6447,36,1
47811,31-12-2022,12:20:00,5.7884,28.7408,7.5088,40.36,36,1
47814,31-12-2022,13:20:00,5.5888,28.55864,7.5088,19.2719,33,1
47817,31-12-2022,14:20:00,5.2894,28.29552,6.916,44.5978,31,1
47820,31-12-2022,15:20:00,5.1896,27.9312,7.5088,27.3439,30,1
47823,31-12-2022,16:20:00,5.988,27.68832,7.41,24.0142,28,1
47826,31-12-2022,17:20:00,5.8882,27.324,7.2124,22.6016,30,1
47829,31-12-2022,18:20:00,5.8882,27.43532,8.2004,24.216,35,1
47832,31-12-2022,19:20:00,4.99,28.30564,8.1016,42.7816,39,1
47835,31-12-2022,20:20:00,5.0898,28.87236,7.5088,31.9853,39,1
47838,31-12-2022,21:20:00,5.988,29.2974,6.916,32.0862,37,1
47841,31-12-2022,22:20:00,4.99,30.19808,7.3112,17.3548,35,1
47844,31-12-2022,23:20:00,5.988,30.99756,7.41,24.9223,32,1
47847,01-01-2023,00:20:00,5.6886,31.53392,8.2992,20.5836,30,1
47850,01-01-2023,01:20:00,5.5888,31.95896,7.6076,29.4628,32,1
47853,01-01-2023,02:20:00,4.99,32.21196,6.8172,30.6736,37,1
47856,01-01-2023,03:20:00,5.2894,31.93872,7.0148,19.5746,39,1
47859,01-01-2023,04:20:00,5.3892,31.7768,7.2124,20.18,39,1
47862,01-01-2023,05:20:00,5.2894,31.5744,6.7184,34.6087,36,1
47865,01-01-2023,06:20:00,4.99,30.9672,8.1016,23.7115,34,1
47868,01-01-2023,07:20:00,5.7884,30.64336,7.7064,25.225,31,1
47871,01-01-2023,08:20:00,5.0898,30.21832,6.6196,27.5457,30,1
47874,01-01-2023,09:20:00,5.3892,29.86412,7.1136,35.315,33,1
47877,01-01-2023,10:20:00,5.2894,29.40872,8.2992,27.6466,37,1
47880,01-01-2023,11:20:00,5.3892,29.1962,8.2992,20.7854,40,1
47883,01-01-2023,12:20:00,5.489,28.60924,7.5088,27.9493,39,1
47886,01-01-2023,13:20:00,5.988,28.47768,6.422,21.4917,37,1
47889,01-01-2023,14:20:00,4.99,28.20444,7.5088,37.1312,34,1
47892,01-01-2023,15:20:00,5.0898,27.9312,7.6076,30.3709,31,1
47895,01-01-2023,16:20:00,5.5888,27.73892,6.5208,36.0213,28,1
47898,01-01-2023,17:20:00,5.7884,27.33412,8.0028,38.6447,31,1
47901,01-01-2023,18:20:00,5.8882,27.51628,8.398,38.9474,37,1
47904,01-01-2023,19:20:00,5.8882,28.56876,6.6196,41.9744,40,1
47907,01-01-2023,20:20:00,5.489,29.26704,7.5088,42.8825,39,1
47910,01-01-2023,21:20:00,5.0898,29.98556,7.7064,28.1511,36,1
47913,01-01-2023,22:20:00,4.99,30.37012,8.1016,38.4429,34,1
47916,01-01-2023,23:20:00,5.3892,30.84576,7.1136,20.7854,32,1
47919,02-01-2023,00:20:00,5.7884,31.372,6.6196,38.342,29,1
47922,02-01-2023,01:20:00,5.2894,31.65536,7.5088,35.9204,35,1
47925,02-01-2023,02:20:00,4.99,31.90836,7.2124,39.5528,39,1
47928,02-01-2023,03:20:00,5.8882,31.73632,6.6196,32.288,39,1
47931,02-01-2023,04:20:00,5.6886,31.13924,7.2124,30.1691,36,1
47934,02-01-2023,05:20:00,5.0898,30.90648,6.8172,39.1492,34,1
47937,02-01-2023,06:20:00,5.489,30.6636,8.2992,32.6916,33,1
47940,02-01-2023,07:20:00,5.5888,30.44096,7.41,30.3709,31,1
47943,02-01-2023,08:20:00,4.99,30.1576,7.41,30.0682,29,1
47946,02-01-2023,09:20:00,5.489,30.04628,6.422,22.6016,34,1
47949,02-01-2023,10:20:00,5.3892,29.42896,7.8052,30.1691,38,1
47952,02-01-2023,11:20:00,5.2894,28.9938,8.2992,28.0502,40,1
47955,02-01-2023,12:20:00,5.2894,29.16584,8.0028,19.5746,39,1
47958,02-01-2023,13:20:00,5.3892,28.82176,7.904,30.6736,36,1
47961,02-01-2023,14:20:00,5.3892,28.34612,6.8172,26.1331,33,1
47964,02-01-2023,15:20:00,4.99,28.12348,8.1016,21.7944,32,1
47967,02-01-2023,16:20:00,5.2894,27.7794,6.916,24.9223,31,1
47970,02-01-2023,17:20:00,5.3892,28.7914,7.3112,37.1312,33,1
47973,02-01-2023,18:20:00,5.3892,29.40872,7.6076,33.8015,39,1
47976,02-01-2023,19:20:00,5.5888,29.92484,7.7064,27.5457,40,1
47979,02-01-2023,20:20:00,5.1896,30.04628,6.422,36.0213,39,1
47982,02-01-2023,21:20:00,5.5888,30.62312,8.2992,22.0971,36,1
47985,02-01-2023,22:20:00,5.3892,31.28092,7.1136,23.0052,33,1
47988,02-01-2023,23:20:00,5.1896,31.59464,6.8172,31.6826,31,1
47991,03-01-2023,00:20:00,5.0898,31.84764,8.1016,20.4827,29,1
47994,03-01-2023,01:20:00,5.988,32.05004,8.0028,38.2411,35,1
47997,03-01-2023,02:20:00,4.99,32.1816,7.904,35.4159,40,1
48000,03-01-2023,03:20:00,5.2894,31.90836,8.2992,17.9602,41,1
48003,03-01-2023,04:20:00,5.1896,31.74644,7.3112,41.4699,39,1
48006,03-01-2023,05:20:00,5.0898,31.33152,6.6196,38.2411,35,1
48009,03-01-2023,06:20:00,5.3892,31.26068,7.904,28.0502,32,1
48012,03-01-2023,07:20:00,5.3892,30.94696,7.904,38.342,31,1
48015,03-01-2023,08:20:00,5.489,30.7142,6.5208,34.306,28,1
48018,03-01-2023,09:20:00,5.3892,30.36,8.398,38.7456,34,1
48021,03-01-2023,10:20:00,5.489,30.1576,8.1016,27.4448,40,1
48024,03-01-2023,11:20:00,5.1896,29.6516,6.422,19.8773,41,1
48027,03-01-2023,12:20:00,5.0898,28.82176,7.2124,42.7816,40,1
48030,03-01-2023,13:20:00,5.0898,28.7408,7.5088,33.8015,35,1
48033,03-01-2023,14:20:00,5.1896,28.36636,7.1136,35.1132,33,1
48036,03-01-2023,15:20:00,5.6886,27.90084,7.8052,24.216,31,1
48039,03-01-2023,16:20:00,5.3892,27.75916,8.2992,41.8735,28,1
48042,03-01-2023,17:20:00,5.0898,28.50804,7.8052,22.9043,35,1
48045,03-01-2023,18:20:00,5.489,28.72056,7.8052,37.9384,40,1
48048,03-01-2023,19:20:00,5.7884,29.00392,8.398,34.2051,42,1
48051,03-01-2023,20:20:00,5.5888,29.33788,6.6196,28.1511,40,1
48054,03-01-2023,21:20:00,4.99,29.94508,6.5208,36.8285,36,1
48057,03-01-2023,22:20:00,5.1896,30.50168,7.7064,27.1421,33,1
48060,03-01-2023,23:20:00,5.489,30.90648,6.6196,32.288,31,1
48063,04-01-2023,00:20:00,5.8882,31.28092,7.904,27.243,29,1
48066,04-01-2023,01:20:00,5.988,32.131,7.3112,27.6466,35,1
48069,04-01-2023,02:20:00,5.3892,31.94884,7.6076,27.6466,41,1
48072,04-01-2023,03:20:00,5.2894,31.43272,6.7184,25.8304,42,1
48075,04-01-2023,04:20:00,5.8882,30.75468,7.3112,36.9294,40,1
48078,04-01-2023,05:20:00,5.5888,30.55228,7.7064,26.7385,36,1
48081,04-01-2023,06:20:00,5.3892,30.24868,7.6076,31.279,33,1
48084,04-01-2023,07:20:00,5.6886,30.09688,7.2124,35.1132,31,1
48087,04-01-2023,08:20:00,5.7884,29.854,8.398,21.3908,28,1
48090,04-01-2023,09:20:00,5.8882,29.32776,8.0028,38.9474,35,1
48093,04-01-2023,10:20:00,5.5888,29.26704,8.2992,42.1762,40,1
48096,04-01-2023,11:20:00,5.5888,28.92296,8.2992,28.4538,42,1
48099,04-01-2023,12:20:00,5.8882,25.03688,7.3112,37.1312,40,1
48102,04-01-2023,13:20:00,4.99,25.67444,8.398,40.7636,36,1
48105,04-01-2023,14:20:00,5.0898,24.41956,8.1016,23.0052,33,1
48108,04-01-2023,15:20:00,5.5888,21.6568,6.7184,25.4268,31,1
48111,04-01-2023,16:20:00,5.988,26.27152,7.904,34.8105,29,1
48114,04-01-2023,17:20:00,5.2894,21.8086,7.3112,22.8034,36,1
48117,04-01-2023,18:20:00,4.99,24.1868,8.1016,30.7745,42,1
48120,04-01-2023,19:20:00,4.99,23.80224,7.7064,22.6016,41,1
48123,04-01-2023,20:20:00,5.489,25.806,8.0028,23.3079,39,1
48126,04-01-2023,21:20:00,5.6886,25.34048,7.6076,39.1492,36,1
48129,04-01-2023,22:20:00,5.0898,24.04512,7.1136,28.4538,34,1
48132,04-01-2023,23:20:00,5.1896,23.69092,7.2124,22.7025,31,1
48135,05-01-2023,00:20:00,5.7884,23.48852,6.7184,17.6575,28,1
48138,05-01-2023,01:20:00,5.5888,21.27224,7.41,43.1852,33,1
48141,05-01-2023,02:20:00,5.1896,25.42144,7.904,40.6627,40,1
48144,05-01-2023,03:20:00,5.5888,22.14256,6.8172,23.7115,40,1
48147,05-01-2023,04:20:00,5.5888,24.66244,7.0148,45.0014,39,1
48150,05-01-2023,05:20:00,5.3892,26.30188,6.916,27.6466,37,1
48153,05-01-2023,06:20:00,5.3892,23.3266,7.3112,19.8773,36,1
48156,05-01-2023,07:20:00,5.8882,22.6182,6.8172,18.162,33,1
48159,05-01-2023,08:20:00,5.1896,25.91732,7.824,22.198,31,1
48162,05-01-2023,09:20:00,5.0898,23.15456,7.5306,44.7996,37,1
48165,05-01-2023,10:20:00,5.6886,25.73516,7.1394,22.8034,41,1
48168,05-01-2023,11:20:00,5.8882,23.8326,8.1174,32.0862,39,1
48171,05-01-2023,12:20:00,5.3892,23.782,6.7482,39.4519,39,1
48174,05-01-2023,13:20:00,5.2894,25.64408,7.0416,34.8105,36,1
48177,05-01-2023,14:20:00,5.1896,25.03688,6.357,42.7816,33,1
48180,05-01-2023,15:20:00,5.7884,25.67444,7.6284,32.8934,32,1
48183,05-01-2023,16:20:00,5.988,24.41956,6.7482,19.2719,31,1
48186,05-01-2023,17:20:00,5.489,21.6568,8.2152,26.9403,36,1
48189,05-01-2023,18:20:00,5.0898,26.27152,8.2152,34.5078,43,1
48192,05-01-2023,19:20:00,5.3892,21.8086,7.0416,34.2051,40,1
48195,05-01-2023,20:20:00,5.489,24.1868,6.846,20.0791,40,1
48198,05-01-2023,21:20:00,5.5888,23.80224,7.335,38.0393,36,1
48201,05-01-2023,22:20:00,5.7884,25.806,8.0196,25.8304,34,1
48204,05-01-2023,23:20:00,5.5888,25.34048,8.0196,29.3619,32,1
48207,06-01-2023,00:20:00,5.5888,24.04512,8.0196,44.396,31,1
48210,06-01-2023,01:20:00,5.3892,23.69092,7.335,32.0862,35,1
48213,06-01-2023,02:20:00,5.7884,23.48852,7.6284,23.8124,41,1
48216,06-01-2023,03:20:00,5.1896,21.27224,7.5306,18.5656,40,1
48219,06-01-2023,04:20:00,5.2894,25.42144,6.5526,21.3908,39,1
48222,06-01-2023,05:20:00,5.988,22.14256,7.1394,40.7636,36,1
48225,06-01-2023,06:20:00,5.3892,24.66244,6.846,41.369,34,1
48228,06-01-2023,07:20:00,5.7884,26.30188,8.2152,24.216,32,1
48231,06-01-2023,08:20:00,5.6886,23.3266,6.846,36.6267,31,1
48234,06-01-2023,09:20:00,5.1896,22.6182,7.5306,41.369,36,1
48237,06-01-2023,10:20:00,5.1896,25.91732,8.2152,27.1421,39,1
48240,06-01-2023,11:20:00,5.1896,23.15456,7.335,20.2809,39,1
48243,06-01-2023,12:20:00,5.0898,25.73516,7.5306,28.252,38,1
48246,06-01-2023,13:20:00,5.6886,23.8326,7.0416,39.7546,35,1
48249,06-01-2023,14:20:00,5.2894,23.782,6.846,30.3709,34,1
48252,06-01-2023,15:20:00,4.99,25.64408,7.335,17.8593,31,1
48255,06-01-2023,16:20:00,5.1896,25.03688,7.2372,26.234,30,1
48258,06-01-2023,17:20:00,5.5888,25.67444,6.5526,19.4737,36,1
48261,06-01-2023,18:20:00,5.3892,24.41956,7.7262,41.2681,42,1
48264,06-01-2023,19:20:00,5.0898,21.6568,6.7482,32.3889,42,1
48267,06-01-2023,20:20:00,5.489,26.27152,6.6504,37.333,40,1
48270,06-01-2023,21:20:00,5.6886,21.8086,7.6284,35.315,37,1
48273,06-01-2023,22:20:00,5.6886,24.1868,7.0416,34.306,35,1
48276,06-01-2023,23:20:00,5.8882,23.80224,7.1394,40.5618,34,1
48279,07-01-2023,00:20:00,5.8882,25.806,6.357,29.9673,32,1
48282,07-01-2023,01:20:00,5.8882,25.34048,6.357,26.8394,37,1
48285,07-01-2023,02:20:00,5.2894,24.04512,8.2152,26.7385,41,1
48288,07-01-2023,03:20:00,5.5888,23.69092,8.2152,43.387,44,1
48291,07-01-2023,04:20:00,5.0898,23.48852,7.335,30.3709,41,1
48294,07-01-2023,05:20:00,5.6886,21.27224,6.9438,43.0843,38,1
48297,07-01-2023,06:20:00,5.7884,25.42144,8.1174,36.2231,36,1
48300,07-01-2023,07:20:00,5.8882,22.14256,6.9438,32.0862,32,1
48303,07-01-2023,08:20:00,5.3892,24.66244,8.2152,28.1511,32,1
48306,07-01-2023,09:20:00,5.6886,26.30188,6.6504,38.9474,34,1
48309,07-01-2023,10:20:00,5.2894,23.3266,6.357,24.9223,38,1
48312,07-01-2023,11:20:00,5.2894,22.6182,7.2372,36.324,42,1
48315,07-01-2023,12:20:00,5.0898,28.72056,6.357,18.8683,40,1
48318,07-01-2023,13:20:00,5.7884,28.51816,6.846,20.3818,37,1
48321,07-01-2023,14:20:00,5.1896,28.12348,7.9218,25.6286,35,1
48324,07-01-2023,15:20:00,5.0898,27.6276,8.2152,29.8664,33,1
48327,07-01-2023,16:20:00,5.0898,27.50616,7.2372,36.8285,31,1
48330,07-01-2023,17:20:00,5.7884,27.35436,7.4328,19.5746,35,1
48333,07-01-2023,18:20:00,5.988,27.71868,6.5526,44.2951,39,1
48336,07-01-2023,19:20:00,5.7884,28.083,7.7262,41.9744,41,1
48339,07-01-2023,20:20:00,5.489,28.76104,7.4328,37.8375,39,1
48342,07-01-2023,21:20:00,5.8882,28.87236,7.7262,26.0322,35,1
48345,07-01-2023,22:20:00,5.3892,29.37836,7.335,41.7726,34,1
48348,07-01-2023,23:20:00,5.0898,29.88436,7.335,33.297,33,1
48351,08-01-2023,00:20:00,5.489,30.32964,7.4328,20.7854,31,1
48354,08-01-2023,01:20:00,5.5888,30.84576,6.7482,30.6736,36,1
48357,08-01-2023,02:20:00,5.988,32.19172,7.335,21.3908,41,1
48360,08-01-2023,03:20:00,5.3892,31.7262,6.7482,17.9602,40,1
48363,08-01-2023,04:20:00,5.988,31.48332,7.1394,34.2051,39,1
48366,08-01-2023,05:20:00,5.1896,31.12912,7.6284,19.7764,37,1
48369,08-01-2023,06:20:00,5.8882,30.92672,7.4328,27.1421,34,1
48372,08-01-2023,07:20:00,5.0898,30.4612,7.824,26.0322,32,1
48375,08-01-2023,08:20:00,5.6886,30.33976,6.357,38.8465,31,1
48378,08-01-2023,09:20:00,5.3892,30.1576,7.4328,42.4789,35,1
48381,08-01-2023,10:20:00,5.489,29.79328,7.4328,36.5258,41,1
48384,08-01-2023,11:20:00,5.489,29.12536,8.0196,45.3041,41,1
48387,08-01-2023,12:20:00,5.5888,29.22656,7.4328,29.0592,40,1
48390,08-01-2023,13:20:00,5.8882,28.96344,7.6284,24.8214,37,1
48393,08-01-2023,14:20:00,5.988,28.31576,8.2152,31.5817,35,1
48396,08-01-2023,15:20:00,5.2894,27.60736,6.6504,30.9763,33,1
48399,08-01-2023,16:20:00,4.99,27.51628,8.0196,17.7584,31,1
48402,08-01-2023,17:20:00,5.5888,27.39484,8.313,40.2591,37,1
48405,08-01-2023,18:20:00,5.5888,28.589,7.2372,25.5277,41,1
48408,08-01-2023,19:20:00,5.3892,28.7914,6.7482,44.396,42,1
48411,08-01-2023,20:20:00,5.5888,28.90272,7.9218,26.7385,41,1
48414,08-01-2023,21:20:00,5.489,29.41884,8.313,42.1762,37,1
48417,08-01-2023,22:20:00,4.99,30.27904,8.1174,38.7456,35,1
48420,08-01-2023,23:20:00,5.988,30.77492,7.9218,19.171,33,1
48423,09-01-2023,00:20:00,5.5888,31.74644,7.335,33.1961,31,1
48426,09-01-2023,01:20:00,5.988,32.24232,6.357,27.243,38,1
48429,09-01-2023,02:20:00,5.1896,31.93872,6.5526,43.6897,41,1
48432,09-01-2023,03:20:00,5.7884,31.75656,6.4548,43.7906,42,1
48435,09-01-2023,04:20:00,5.489,31.26068,8.313,29.7655,40,1
48438,09-01-2023,05:20:00,5.1896,30.9672,6.357,41.369,37,1
48441,09-01-2023,06:20:00,5.988,30.64336,8.2152,27.1421,35,1
48444,09-01-2023,07:20:00,5.988,30.4106,7.5306,36.6267,33,1
48447,09-01-2023,08:20:00,5.5888,30.12724,7.4328,19.3728,33,1
48450,09-01-2023,09:20:00,5.2894,30.0058,6.9438,31.1781,39,1
48453,09-01-2023,10:20:00,5.5888,29.86412,8.313,41.1672,42,1
48456,09-01-2023,11:20:00,5.8882,29.41884,7.2372,36.8285,43,1
48459,09-01-2023,12:20:00,5.988,28.7408,6.9438,41.369,41,1
48462,09-01-2023,13:20:00,5.0898,28.55864,6.4548,28.4538,39,1
48465,09-01-2023,14:20:00,5.7884,28.2348,7.0416,38.0393,36,1
48468,09-01-2023,15:20:00,5.7884,27.89072,8.313,29.3619,33,1
48471,09-01-2023,16:20:00,5.5888,27.6276,8.0196,32.0862,33,1
48474,09-01-2023,17:20:00,5.489,27.99192,7.824,38.5438,39,1
48477,09-01-2023,18:20:00,5.5888,28.40684,8.1174,35.8195,43,1
48480,09-01-2023,19:20:00,5.2894,28.78128,7.2372,23.5097,43,1
48483,09-01-2023,20:20:00,5.1896,29.22656,7.9218,40.4609,41,1
48486,09-01-2023,21:20:00,5.0898,29.94508,8.1174,20.2809,38,1
48489,09-01-2023,22:20:00,4.99,30.43084,7.7262,18.3638,35,1
48492,09-01-2023,23:20:00,5.2894,30.80528,8.313,34.0033,33,1
48495,10-01-2023,00:20:00,5.5888,31.70596,8.313,34.5078,34,1
48498,10-01-2023,01:20:00,5.7884,32.32328,7.4328,40.36,39,1
48501,10-01-2023,02:20:00,5.3892,32.24232,6.9438,37.5348,43,1
48504,10-01-2023,03:20:00,5.2894,32.00956,6.846,44.5978,43,1
48507,10-01-2023,04:20:00,5.3892,31.60476,7.2372,24.3169,41,1
48510,10-01-2023,05:20:00,5.1896,31.31128,7.6284,27.4448,38,1
48513,10-01-2023,06:20:00,5.489,30.95708,7.4328,17.5566,35,1
48516,10-01-2023,07:20:00,5.5888,30.4612,7.335,23.5097,33,1
48519,10-01-2023,08:20:00,5.1896,30.08676,6.846,31.6826,34,1
48522,10-01-2023,09:20:00,4.99,29.87424,6.4548,28.9583,40,1
48525,10-01-2023,10:20:00,5.3892,29.20632,6.846,17.7584,44,1
48528,10-01-2023,11:20:00,5.5888,29.05452,7.5306,24.4178,44,1
48531,10-01-2023,12:20:00,5.2894,28.87236,7.6284,18.9692,41,1
48534,10-01-2023,13:20:00,5.6886,28.6396,7.4328,37.5348,39,1
48537,10-01-2023,14:20:00,5.8882,28.40684,8.313,31.279,37,1
48540,10-01-2023,15:20:00,5.489,28.15384,7.6284,40.2591,35,1
48543,10-01-2023,16:20:00,5.988,27.8806,6.846,38.4429,35,1
48546,10-01-2023,17:20:00,5.3892,28.36636,6.9438,43.1852,39,1
48549,10-01-2023,18:20:00,5.6886,29.08488,7.2372,31.279,43,1
48552,10-01-2023,19:20:00,5.489,29.40872,7.6284,37.1312,42,1
48555,10-01-2023,20:20:00,5.1896,29.64148,7.1394,32.1871,41,1
48558,10-01-2023,21:20:00,5.6886,30.09688,6.846,37.9384,38,1
48561,10-01-2023,22:20:00,5.8882,30.87612,6.5526,37.9384,35,1
48564,10-01-2023,23:20:00,4.99,31.75656,6.6504,32.4898,33,1
48567,11-01-2023,00:20:00,5.5888,32.37388,7.7262,44.4969,39,1
48570,11-01-2023,01:20:00,5.489,31.45296,6.846,43.6897,44,1
48573,11-01-2023,02:20:00,5.3892,31.36188,7.5306,43.2861,43,1
48576,11-01-2023,03:20:00,5.2894,31.25056,6.6504,18.4647,41,1
48579,11-01-2023,04:20:00,5.489,30.89636,6.846,28.5547,39,1
48582,11-01-2023,05:20:00,5.5888,30.42072,8.0196,38.1402,36,1
48585,11-01-2023,06:20:00,5.1896,30.19808,6.846,30.9763,34,1
48588,11-01-2023,07:20:00,4.99,29.9046,6.6504,32.8934,37,1
48591,11-01-2023,08:20:00,5.3892,29.78316,6.6504,24.1151,42,1
48594,11-01-2023,09:20:00,5.6886,29.601,6.5526,27.243,44,1
48597,11-01-2023,10:20:00,5.3892,28.78128,7.6284,45.3041,43,1
48600,11-01-2023,11:20:00,5.1896,28.6396,6.846,28.8574,40,1
48603,11-01-2023,12:20:00,5.0898,28.24492,8.313,26.234,37,1
48606,11-01-2023,13:20:00,5.489,27.9312,8.2152,32.288,35,1
48609,11-01-2023,14:20:00,5.489,27.7288,7.4328,30.0682,35,1
48612,11-01-2023,15:20:00,5.489,28.68008,7.2372,33.1961,40,1
48615,11-01-2023,16:20:00,5.1896,29.40872,8.0196,40.4609,44,1
48618,11-01-2023,17:20:00,5.0898,29.61112,6.357,38.1402,45,1
48621,11-01-2023,18:20:00,5.2894,30.33976,7.6284,26.6376,43,1
48624,11-01-2023,19:20:00,5.6886,30.83564,7.335,26.234,40,1
48627,11-01-2023,20:20:00,5.5888,31.30116,7.2372,20.6845,38,1
48630,11-01-2023,21:20:00,5.0898,31.78692,6.7482,31.7835,35,1
48633,11-01-2023,22:20:00,5.5888,31.94884,7.335,22.0971,37,1
48636,11-01-2023,23:20:00,5.6886,32.10064,6.846,22.8034,42,1
48639,12-01-2023,00:20:00,4.99,31.99944,8.0196,31.6826,44,1
48642,12-01-2023,01:20:00,5.8882,31.61488,6.357,43.7906,44,1
